location_id,source_type,status,failure_reason,address_type,name,display_name,latitude,longitude,house_number,road,neighbourhood,suburb,county,city,state,ISO3166-2-lvl4,postcode,country,country_code
638,restaurant,success,,yes,,"309, Amsterdam Avenue, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10023, United States",40.78011955,-73.98019751415441,309,Amsterdam Avenue,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10023,United States,us
639,restaurant,success,,fast_food,Sweetgreen,"Sweetgreen, 1321, 1st Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10021, United States",40.7670985,-73.9567312,1321,1st Avenue,Manhattan Community Board 8,Manhattan,New York County,City of New York,New York,US-NY,10021,United States,us
640,restaurant,success,,yes,,"43-14, 162nd Street, Koreatown, Queens, Queens County, City of New York, New York, 11358, United States",40.75830125,-73.80446516900662,43-14,162nd Street,Koreatown,Queens,Queens County,City of New York,New York,US-NY,11358,United States,us
641,restaurant,success,,platform,Essex Street,"Essex Street, Suffolk Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States",40.7183582,-73.9875065880011,,Suffolk Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10002,United States,us
642,restaurant,success,,yes,,"43-14, 162nd Street, Koreatown, Queens, Queens County, City of New York, New York, 11358, United States",40.75830125,-73.80446516900662,43-14,162nd Street,Koreatown,Queens,Queens County,City of New York,New York,US-NY,11358,United States,us
643,restaurant,success,,yes,,"123, Chambers Street, Lower Manhattan, Manhattan, New York County, City of New York, New York, 10013, United States",40.71544215,-74.0086185,123,Chambers Street,,Manhattan,New York County,City of New York,New York,US-NY,10013,United States,us
644,restaurant,success,,house,,"764, Grand Army Plaza, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",40.7643182,-73.9740043,764,Grand Army Plaza,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10019,United States,us
645,restaurant,success,,yes,,"8004, 5th Avenue, Bay Ridge, Brooklyn, Kings County, City of New York, New York, 11209, United States",40.6257736,-74.02448587034672,8004,5th Avenue,Bay Ridge,Brooklyn,Kings County,City of New York,New York,US-NY,11209,United States,us
646,restaurant,success,,yes,,"1152, 2nd Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",40.7615045,-73.9633390499229,1152,2nd Avenue,Manhattan Community Board 8,Manhattan,New York County,City of New York,New York,US-NY,10065,United States,us
647,restaurant,success,,yes,,"134, East 61st Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",40.763473649999995,-73.96771739305497,134,East 61st Street,Manhattan Community Board 8,Manhattan,New York County,City of New York,New York,US-NY,10065,United States,us
648,restaurant,success,,yes,,"134, East 61st Street, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10065, United States",40.763473649999995,-73.96771739305497,134,East 61st Street,Manhattan Community Board 8,Manhattan,New York County,City of New York,New York,US-NY,10065,United States,us
649,restaurant,success,,commercial,,"55, Prospect Street, Dumbo, Brooklyn, Kings County, City of New York, New York, 11201, United States",40.7008985,-73.98819439064215,55,Prospect Street,Dumbo,Brooklyn,Kings County,City of New York,New York,US-NY,11201,United States,us
650,restaurant,success,,bed,The Mattress Firm,"The Mattress Firm, 268, Livingston Street, Downtown Brooklyn, Brooklyn, Kings County, City of New York, New York, 11201, United States",40.6887072,-73.9837836,268,Livingston Street,Downtown Brooklyn,Brooklyn,Kings County,City of New York,New York,US-NY,11201,United States,us
651,restaurant,success,,house,,"1393, 2nd Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10021, United States",40.769436,-73.9581272,1393,2nd Avenue,Manhattan Community Board 8,Manhattan,New York County,City of New York,New York,US-NY,10021,United States,us
652,restaurant,success,,house,,"125, Court Street, Brooklyn Heights, Brooklyn, Kings County, City of New York, New York, 11201, United States",40.6900127,-73.9920592,125,Court Street,Brooklyn Heights,Brooklyn,Kings County,City of New York,New York,US-NY,11201,United States,us
653,restaurant,success,,yes,,"201, Cypress Avenue, Ridgewood, Queens, Queens County, City of New York, New York, 11385, United States",40.7082586,-73.91958775520581,201,Cypress Avenue,Ridgewood,Queens,Queens County,City of New York,New York,US-NY,11385,United States,us
654,restaurant,success,,yes,,"201, Cypress Avenue, Ridgewood, Queens, Queens County, City of New York, New York, 11385, United States",40.7082586,-73.91958775520581,201,Cypress Avenue,Ridgewood,Queens,Queens County,City of New York,New York,US-NY,11385,United States,us
655,restaurant,success,,house,,"149, North 4th Street, Williamsburg, Brooklyn, Kings County, City of New York, New York, 11211, United States",40.7159812,-73.9589989,149,North 4th Street,,Brooklyn,Kings County,City of New York,New York,US-NY,11211,United States,us
656,restaurant,success,,bakery,Ovenly Bakery,"Ovenly Bakery, 31, Greenpoint Avenue, Greenpoint, Brooklyn, Kings County, City of New York, New York, 11222, United States",40.7298624,-73.95957393863662,31,Greenpoint Avenue,Greenpoint,Brooklyn,Kings County,City of New York,New York,US-NY,11222,United States,us
657,restaurant,success,,alcohol,Madison,"Madison, 45, Madison Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10038, United States",40.7120612,-73.9983332,45,Madison Street,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10038,United States,us
658,restaurant,success,,yes,,"316, East 49th Street, Beekman, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10017, United States",40.75364515,-73.96820450299725,316,East 49th Street,Beekman,Manhattan,New York County,City of New York,New York,US-NY,10017,United States,us
659,restaurant,success,,fast_food,Sweetgreen,"Sweetgreen, 2460, Broadway, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",40.7914554,-73.9737671,2460,Broadway,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10025,United States,us
660,restaurant,success,,yes,,"144, Sullivan Street, University Village, Manhattan, New York County, City of New York, New York, 10012, United States",40.72714755,-74.00208939908762,144,Sullivan Street,University Village,Manhattan,New York County,City of New York,New York,US-NY,10012,United States,us
661,restaurant,success,,yes,,"240, West 54th Street, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10019, United States",40.764121200000005,-73.98322112164828,240,West 54th Street,Manhattan Community Board 5,Manhattan,New York County,City of New York,New York,US-NY,10019,United States,us
662,restaurant,success,,fast_food,Sweetgreen,"Sweetgreen, 2460, Broadway, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",40.7914554,-73.9737671,2460,Broadway,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10025,United States,us
663,restaurant,success,,convenience,Lucky Corner Lotto,"Lucky Corner Lotto, 200, West 96th Street, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10025, United States",40.7940518,-73.9707627,200,West 96th Street,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10025,United States,us
664,restaurant,success,,yes,,"1112, Forest Avenue, Westerleigh, Staten Island, Richmond County, City of New York, New York, 10310, United States",40.62667365,-74.12684965512061,1112,Forest Avenue,Westerleigh,Staten Island,,City of New York,New York,US-NY,10310,United States,us
665,restaurant,success,,apartments,,"99, Saint Marks Place, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10009, United States",40.727469799999994,-73.98447059627185,99,Saint Marks Place,Manhattan Community Board 3,Manhattan,New York County,City of New York,New York,US-NY,10009,United States,us
666,restaurant,success,,house,,"1426, Zerega Avenue, Westchester Square, The Bronx, Bronx County, City of New York, New York, 10461, United States",40.8373822,-73.8473473,1426,Zerega Avenue,Westchester Square,The Bronx,Bronx County,City of New York,New York,US-NY,10461,United States,us
667,restaurant,success,,yes,,"25-03, 40th Avenue, Queensbridge, Queens, Queens County, City of New York, New York, 11101, United States",40.7535254,-73.93764258976493,25-03,40th Avenue,Queensbridge,Queens,Queens County,City of New York,New York,US-NY,11101,United States,us
668,restaurant,success,,yes,,"409, 86th Street, Fort Hamilton, Brooklyn, Kings County, City of New York, New York, 11209, United States",40.62277775,-74.02789705,409,86th Street,Fort Hamilton,Brooklyn,Kings County,City of New York,New York,US-NY,11209,United States,us
669,restaurant,success,,yes,,"120, Smith Street, Boerum Hill, Brooklyn, Kings County, City of New York, New York, 11201, United States",40.6877109,-73.99005182342151,120,Smith Street,Boerum Hill,Brooklyn,Kings County,City of New York,New York,US-NY,11201,United States,us
670,restaurant,success,,yes,,"5000, 8th Avenue, Dyker Heights, Brooklyn, Kings County, City of New York, New York, 11220, United States",40.6411424,-74.0040251922693,5000,8th Avenue,Dyker Heights,Brooklyn,Kings County,City of New York,New York,US-NY,11220,United States,us
671,restaurant,success,,station,Lexington Avenue–53rd Street,"Lexington Avenue–53rd Street, East 53rd Street, Beekman, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10152, United States",40.7582149,-73.9706019,,East 53rd Street,Beekman,Manhattan,New York County,City of New York,New York,US-NY,10152,United States,us
672,restaurant,success,,house,,"2223A, Church Avenue, East Flatbush, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11226, United States",40.6505734,-73.9577934,2223A,Church Avenue,East Flatbush,Brooklyn,Kings County,City of New York,New York,US-NY,11226,United States,us
673,restaurant,success,,yes,,"409, Amsterdam Avenue, Manhattan Community Board 7, Manhattan, New York County, City of New York, New York, 10024, United States",40.7834235,-73.97774810581798,409,Amsterdam Avenue,Manhattan Community Board 7,Manhattan,New York County,City of New York,New York,US-NY,10024,United States,us
674,restaurant,success,,residential,Meserole Street,"Meserole Street, Brooklyn, Kings County, City of New York, New York, 11206, United States",40.707728106456905,-73.94692750639607,,Meserole Street,,Brooklyn,Kings County,City of New York,New York,US-NY,11206,United States,us
675,restaurant,success,,house,,"1561, Westchester Avenue, The Bronx, Bronx County, City of New York, New York, 10472, United States",40.828907,-73.8772044,1561,Westchester Avenue,,The Bronx,Bronx County,City of New York,New York,US-NY,10472,United States,us
676,restaurant,success,,yes,,"1376, Coney Island Avenue, Midwood, Brooklyn, Kings County, City of New York, New York, 11230, United States",40.6239938,-73.96536104817659,1376,Coney Island Avenue,Midwood,Brooklyn,Kings County,City of New York,New York,US-NY,11230,United States,us
677,restaurant,success,,secondary,Webster Avenue,"Webster Avenue, The Bronx, Bronx County, City of New York, New York, 10457, United States",40.84093720403424,-73.90479594854952,,Webster Avenue,,The Bronx,Bronx County,City of New York,New York,US-NY,10457,United States,us
